logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000010256	-0.00106224998383153	3.40770165883044	-0.076410914918007	0.940125615028138	0.987093301052765	-6.27617122186576
ENSG00000010270	-0.0157567616841123	2.68783601383746	-0.520030378205393	0.610808874206402	0.911374431725435	-6.14103062595125
ENSG00000010278	-0.0697240720447843	2.95734225910848	-2.46654312184918	0.0265012121612035	0.352792747328066	-3.67244103550592
ENSG00000010282	0.04006020584352	2.04814797457856	0.924236884152025	0.370332140883289	0.807604462708193	-5.85143604589944
ENSG00000010292	-0.00204436592198975	1.70555467418464	-0.0513241965543627	0.959760237709263	0.991415401090041	-6.27782331831627
ENSG00000010318	0.0094839854591422	2.30576693871702	0.375263507884336	0.712840227140508	0.941472994696271	-6.20691574358822
ENSG00000010322	0.0312397079156224	2.61779285698108	1.35573576468992	0.195709132583803	0.6810378496857	-5.38806964419776
ENSG00000010327	0.0607657326759967	2.70048608813508	1.63412657705111	0.123525668614489	0.589236850920409	-5.01792305288028
ENSG00000010379	-0.0163410900825167	3.3318034219659	-0.938107582656751	0.363394240128102	0.804580072773727	-5.83888387902055
ENSG00000010610	-0.0172089899966026	2.28423987315375	-0.663259988564752	0.517462272414906	0.879024003230113	-6.05576435066895
ENSG00000010626	-0.0948283536220766	2.39163395669164	-2.68311658543836	0.0172914976844488	0.299372833316367	-3.28263947372833
ENSG00000010671	-0.083975538810821	2.216713964747	-1.6535226576134	0.119479939436933	0.584787242197758	-4.99033233372088
ENSG00000010704	-0.0507355437595698	2.58508091799804	-1.54892632796787	0.142721448501247	0.615805940472569	-5.13645574902933
ENSG00000010803	-0.00942992960249045	2.22109032415004	-0.232170389435447	0.819616694945246	0.965096674796216	-6.25143571850633
ENSG00000010810	0.024318550704975	2.40275462673392	1.07710443795152	0.298845988172989	0.765641810669611	-5.70414808748358
ENSG00000010818	0.0109892040259461	1.97635440919113	0.128164807214886	0.899760827511915	0.97795616529454	-6.27071531335716
ENSG00000010932	0.006435045257283	3.29772462712976	0.340360841106437	0.738414677687216	0.948797376916038	-6.21968122542021
ENSG00000011009	-0.0150844388760523	2.97713173431566	-0.884674131173736	0.390616996453099	0.821055849466321	-5.88632429111579
ENSG00000011021	0.0330566359354294	2.30770207632606	0.742019640085737	0.469802006577363	0.86072238194804	-6.00061509310627
ENSG00000011105	-0.0156010958451964	2.91705755315157	-1.15582444102498	0.266250088550905	0.73912308777621	-5.620855256646
ENSG00000011114	0.0123829813721956	1.69284472642777	0.448735416564878	0.660186681029065	0.925440866746738	-6.17606653990773
ENSG00000011132	0.0856396035643803	2.9340156675589	3.66735439104091	0.00236765082395364	0.12034503252235	-1.42603315976801
ENSG00000011198	0.0802785243963773	2.90951972963291	3.62414085471111	0.00258439192828963	0.125349849198363	-1.50866212781928
ENSG00000011243	0.0558175975171014	2.71930242894139	1.86418148544676	0.0824533468077226	0.524848269575053	-4.67721589518055
ENSG00000011258	-0.0774573117062083	2.51875836265979	-3.04938537250702	0.00829231746926393	0.227729665439043	-2.60248952640941
ENSG00000011295	-0.0269638320422732	2.32559898272349	-1.02063654511864	0.323981347031504	0.782774644794781	-5.76082220973038
