logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000007908	-0.739634	6.534856875	-1.25081045365701	0.251347235498908	0.48658835849837	-6.60875532941417
ENSG00000007923	0.230040000000001	8.48430125	1.53646390154587	0.168479531727763	0.38048250275684	-6.25494078223536
ENSG00000007933	-0.0401199999999964	12.270886875	-0.164910254115366	0.873694504215276	0.947671172629824	-7.39707589478729
ENSG00000007944	-0.373739999999997	7.726073125	-1.53152567307682	0.169672328392746	0.38212763913991	-6.26138581803588
ENSG00000007952	-0.00534999999999819	5.1966175	-0.0481275451138821	0.962964330563427	0.986298961099264	-7.41121899922308
ENSG00000007968	-0.0324939999999998	6.160000625	-0.235435566263552	0.820637080058788	0.924697977215496	-7.38108634250695
ENSG00000008018	-0.250020000000001	9.428075	-1.32810467837481	0.225972764077487	0.457484325385567	-6.51715603709454
ENSG00000008056	0.0469240000000006	6.79257125	0.380696627475353	0.714763153308484	0.869881809470452	-7.33082421811519
ENSG00000008083	0.574778000000004	7.988006875	2.75201649459034	0.028536224896236	0.1162233127079	-4.49676302028606
ENSG00000008086	1.145326	7.47673375	7.85683917946468	0.000104495266716926	0.00320738592814344	1.58248575908462
ENSG00000008118	-0.0294839999999992	5.451630625	-0.178240107616594	0.863603228568498	0.942963322717933	-7.39448111122677
ENSG00000008128	-0.0464119999999983	7.82772625	-0.216654419973431	0.834681144049753	0.93102252649413	-7.38588797934488
ENSG00000008130	-0.105397999999999	8.37330625	-0.558584624972817	0.593923862706681	0.792270503697487	-7.23866540748143
ENSG00000008196	-0.0790360000000003	5.885913125	-0.717867448543592	0.496184472979389	0.723190676741693	-7.12934411080996
ENSG00000008197	-0.0523639999999999	4.64274125	-0.363429777332582	0.727054271832891	0.875843590730945	-7.33800077227658
ENSG00000008226	-0.0419519999999993	6.33986	-0.343200388455503	0.74156446448662	0.884118748002078	-7.34600029185376
ENSG00000008256	0.246522000000002	7.758691875	1.32703549506574	0.22630798316818	0.45781501255524	-6.51844575085391
ENSG00000008277	-0.136057999999999	5.199935	-0.795309164368101	0.452656473693709	0.690606038411195	-7.06768198606089
ENSG00000008282	0.207328000000002	9.936258125	1.29071177332453	0.237956885663646	0.471584029411864	-6.56188962336518
ENSG00000008283	0.381642000000001	6.78893125	3.69639404039571	0.00774764581856965	0.0490148954898477	-3.11521355961796
ENSG00000008294	-0.924558000000001	9.628946875	-7.5993955411636	0.000128994678273273	0.00358437990276011	1.35256541669338
ENSG00000008300	-0.0913159999999973	6.513418125	-0.899685026383409	0.39829808518058	0.639935337000225	-6.97637216519561
ENSG00000008311	0.512700000000002	10.49777	1.93426804893594	0.0944980245739708	0.261975585908994	-5.70782296352379
ENSG00000008323	-0.286269999999999	6.895844375	-1.61308429802709	0.150936337063011	0.35506354842126	-6.15367653020725
ENSG00000008324	0.0788340000000005	8.503725625	0.607500452028153	0.562775849157713	0.771099084788779	-7.20768947609261
ENSG00000008382	0.542120000000001	7.725956875	2.99712276710737	0.02012048891011	0.0928709365074188	-4.13106280652958
ENSG00000008394	0.216439999999999	12.1492125	1.39342883696195	0.206301647074532	0.432440914694299	-6.43721528149012
ENSG00000008405	-0.686411999999999	7.83363375	-1.63213214558393	0.146846669150797	0.349318002871025	-6.12815016743282
ENSG00000008438	-0.290544	6.7142525	-2.06197479160014	0.0783012194097245	0.230766180756236	-5.52337177431363
ENSG00000008441	1.10384000000001	8.89694375	3.29814654212663	0.0132315333558738	0.0698143011682496	-3.68756303979587
ENSG00000008513	0.930372000000002	9.585443125	5.74417077075152	0.000713012663857995	0.00996480185786047	-0.519361758616584
ENSG00000008516	-0.131648	6.492675	-0.825649134976798	0.436342324640743	0.676110131868693	-7.04208707662763
